Presynaptic Neuron Type,Postsynaptic Neuron Type,gsyn_max,tau_d,tau_r,tau_f,Uinc
 EC LII-III Pyramidal-Tripolar,DG Molecular Layer,1.58,6.12,556.15,28.22,0.2
 EC LII-III Pyramidal-Tripolar,DG Outer Molecular Layer,1.58,6.12,556.15,28.22,0.2
 EC LII-III Pyramidal-Tripolar,DG Total Molecular Layer,1.58,6.12,556.15,28.22,0.2
 EC LII-III Pyramidal-Tripolar,DG MOPP,1.58,6.12,556.15,28.22,0.2
 EC LII-III Pyramidal-Tripolar,DG Neurogliaform,1.58,6.12,556.15,28.22,0.2
 EC LII-III Pyramidal-Tripolar,DG Wide-Arbor Neurogliaform,1.58,6.12,556.15,28.22,0.2
 EC LII-III Pyramidal-Tripolar,CA1 Neurogliaform Projecting,1.58,6.12,556.15,28.22,0.2
 EC LII-III Pyramidal-Tripolar,Sub CA1-Projecting Pyramidal,1.58,6.12,556.15,28.22,0.2
 EC LII-III Pyramidal-Tripolar,Sub EC-Projecting Pyramidal,1.58,6.12,556.15,28.22,0.2
 EC LII-III Pyramidal-Tripolar,Sub Axo-axonic,1.58,6.12,556.15,28.22,0.2
 EC LII-III Pyramidal-Tripolar,Sub Pyramidale Multipolar Interneuron,1.58,6.12,556.15,28.22,0.2
 EC LII-III Pyramidal-Tripolar,Sub Wide-arbor Polymorphic,1.58,6.12,556.15,28.22,0.2
 EC LII-III Pyramidal-Tripolar,Sub Recurrent Polymorphic-Moleculare,1.58,6.12,556.15,28.22,0.2
 EC LII-III Pyramidal-Tripolar,EC LI-II Multipolar-Pyramidal,1.58,6.12,556.15,28.22,0.2
 EC LII-III Pyramidal-Tripolar,EC LI-II Pyramidal-Fan,1.58,6.12,556.15,28.22,0.2
 EC LII-III Pyramidal-Tripolar,MEC LII Oblique Pyramidal,1.58,6.12,556.15,28.22,0.2
 EC LII-III Pyramidal-Tripolar,MEC LII Stellate,1.58,6.12,556.15,28.22,0.2
 EC LII-III Pyramidal-Tripolar,MEC LII-III Pyramidal-Multiform,1.58,6.12,556.15,28.22,0.2
 EC LII-III Pyramidal-Tripolar,EC LII-III Pyramidal-Tripolar,1.58,6.12,556.15,28.22,0.2
 EC LII-III Pyramidal-Tripolar,LEC LIII Multipolar Principal,1.58,6.12,556.15,28.22,0.2
 EC LII-III Pyramidal-Tripolar,MEC LIII Multipolar Principal,1.58,6.12,556.15,28.22,0.2
 EC LII-III Pyramidal-Tripolar,EC LIII Small Pyramidal,1.58,6.12,556.15,28.22,0.2
 EC LII-III Pyramidal-Tripolar,LEC LIII Complex Pyramidal,1.58,6.12,556.15,28.22,0.2
 EC LII-III Pyramidal-Tripolar,MEC LIII Complex Pyramidal,1.58,6.12,556.15,28.22,0.2
 EC LII-III Pyramidal-Tripolar,MEC LIII Bipolar Complex Pyramidal,1.58,6.12,556.15,28.22,0.2
 EC LII-III Pyramidal-Tripolar,EC LIII Pyramidal,1.58,6.12,556.15,28.22,0.2
 EC LII-III Pyramidal-Tripolar,EC LIII Stellate,1.58,6.12,556.15,28.22,0.2
 EC LII-III Pyramidal-Tripolar,EC LIII-V Bipolar Pyramidal,1.58,6.12,556.15,28.22,0.2
 EC LII-III Pyramidal-Tripolar,EC LIV-V Pyramidal-Horizontal,1.58,6.12,556.15,28.22,0.2
 EC LII-III Pyramidal-Tripolar,MEC LV Principal,1.58,6.12,556.15,28.22,0.2
 EC LII-III Pyramidal-Tripolar,MEC LV Pyramidal,1.58,6.12,556.15,28.22,0.2
 EC LII-III Pyramidal-Tripolar,EC LV Deep Pyramidal,1.58,6.12,556.15,28.22,0.2
 EC LII-III Pyramidal-Tripolar,MEC LV Superficial Pyramidal,1.58,6.12,556.15,28.22,0.2
 EC LII-III Pyramidal-Tripolar,MEC LI-II Polar Interneuron,1.58,6.12,556.15,28.22,0.2
 EC LII-III Pyramidal-Tripolar,EC LII Axo-axonic,1.58,6.12,556.15,28.22,0.2
 EC LII-III Pyramidal-Tripolar,MEC LII Basket,1.58,6.12,556.15,28.22,0.2
 EC LII-III Pyramidal-Tripolar,EC LII Basket-Neurogliaform,1.58,6.12,556.15,28.22,0.2
 EC LII-III Pyramidal-Tripolar,EC LIII Bipolar Interneuron,1.58,6.12,556.15,28.22,0.2
 EC LII-III Pyramidal-Tripolar,LEC LIII Multipolar Interneuron,1.58,6.12,556.15,28.22,0.2
 EC LII-III Pyramidal-Tripolar,MEC LIII Multipolar Interneuron,1.58,6.12,556.15,28.22,0.2
 EC LII-III Pyramidal-Tripolar,MEC LIII Superficial Multipolar Interneuron,1.58,6.12,556.15,28.22,0.2
 EC LII-III Pyramidal-Tripolar,MEC LI Neurogliaform,1.58,6.12,556.15,28.22,0.2
 EC LII-III Pyramidal-Tripolar,EC LII-III Superficial Polymorphic Interneuron,1.58,6.12,556.15,28.22,0.2
 EC LII-III Pyramidal-Tripolar,EC LIII Pyramidal-Looking Interneuron,1.58,6.12,556.15,28.22,0.2
 EC LII-III Pyramidal-Tripolar,MEC LIII Superficial Trilayered Interneuron,1.58,6.12,556.15,28.22,0.2
 LEC LIII Multipolar Principal,EC LI-II Multipolar-Pyramidal,1.58,6.12,556.15,28.22,0.2
 LEC LIII Multipolar Principal,EC LI-II Pyramidal-Fan,1.58,6.12,556.15,28.22,0.2
 LEC LIII Multipolar Principal,EC LII-III Pyramidal-Tripolar,1.58,6.12,556.15,28.22,0.2
 LEC LIII Multipolar Principal,LEC LIII Multipolar Principal,1.58,6.12,556.15,28.22,0.2
 LEC LIII Multipolar Principal,EC LIII Small Pyramidal,1.58,6.12,556.15,28.22,0.2
 LEC LIII Multipolar Principal,LEC LIII Complex Pyramidal,1.58,6.12,556.15,28.22,0.2
 LEC LIII Multipolar Principal,EC LIII Pyramidal,1.58,6.12,556.15,28.22,0.2
 LEC LIII Multipolar Principal,EC LIII Stellate,1.58,6.12,556.15,28.22,0.2
 LEC LIII Multipolar Principal,EC LIII-V Bipolar Pyramidal,1.58,6.12,556.15,28.22,0.2
 LEC LIII Multipolar Principal,EC LIV-V Pyramidal-Horizontal,1.58,6.12,556.15,28.22,0.2
 LEC LIII Multipolar Principal,EC LIV-VI Deep Multipolar Principal,1.58,6.12,556.15,28.22,0.2
 LEC LIII Multipolar Principal,MEC LV Principal,1.58,6.12,556.15,28.22,0.2
 LEC LIII Multipolar Principal,EC LV Deep Pyramidal,1.58,6.12,556.15,28.22,0.2
 LEC LIII Multipolar Principal,LEC LVI Multipolar-Pyramidal,1.58,6.12,556.15,28.22,0.2
 LEC LIII Multipolar Principal,EC LII Axo-axonic,1.58,6.12,556.15,28.22,0.2
 LEC LIII Multipolar Principal,EC LII Basket-Neurogliaform,1.58,6.12,556.15,28.22,0.2
 LEC LIII Multipolar Principal,EC LIII Bipolar Interneuron,1.58,6.12,556.15,28.22,0.2
 LEC LIII Multipolar Principal,LEC LIII Multipolar Interneuron,1.58,6.12,556.15,28.22,0.2
 LEC LIII Multipolar Principal,MEC LI Neurogliaform,1.58,6.12,556.15,28.22,0.2
 LEC LIII Multipolar Principal,EC LII-III Superficial Polymorphic Interneuron,1.58,6.12,556.15,28.22,0.2
 LEC LIII Multipolar Principal,EC LIII Pyramidal-Looking Interneuron,1.58,6.12,556.15,28.22,0.2
 MEC LIII Multipolar Principal,MEC LII-III Pyramidal-Multiform,1.58,6.12,556.15,28.22,0.2
 MEC LIII Multipolar Principal,EC LII-III Pyramidal-Tripolar,1.58,6.12,556.15,28.22,0.2
 MEC LIII Multipolar Principal,MEC LIII Multipolar Principal,1.58,6.12,556.15,28.22,0.2
 MEC LIII Multipolar Principal,EC LIII Small Pyramidal,1.58,6.12,556.15,28.22,0.2
 MEC LIII Multipolar Principal,MEC LIII Complex Pyramidal,1.58,6.12,556.15,28.22,0.2
 MEC LIII Multipolar Principal,MEC LIII Bipolar Complex Pyramidal,1.58,6.12,556.15,28.22,0.2
 MEC LIII Multipolar Principal,EC LIII Pyramidal,1.58,6.12,556.15,28.22,0.2
 MEC LIII Multipolar Principal,EC LIII Stellate,1.58,6.12,556.15,28.22,0.2
 MEC LIII Multipolar Principal,EC LIII-V Bipolar Pyramidal,1.58,6.12,556.15,28.22,0.2
 MEC LIII Multipolar Principal,EC LIV-V Pyramidal-Horizontal,1.58,6.12,556.15,28.22,0.2
 MEC LIII Multipolar Principal,EC LIV-VI Deep Multipolar Principal,1.58,6.12,556.15,28.22,0.2
 MEC LIII Multipolar Principal,MEC LV Multipolar-Pyramidal,1.58,6.12,556.15,28.22,0.2
 MEC LIII Multipolar Principal,MEC LV Principal,1.58,6.12,556.15,28.22,0.2
 MEC LIII Multipolar Principal,MEC LV Pyramidal,1.58,6.12,556.15,28.22,0.2
 MEC LIII Multipolar Principal,EC LV Deep Pyramidal,1.58,6.12,556.15,28.22,0.2
 MEC LIII Multipolar Principal,MEC LV Superficial Pyramidal,1.58,6.12,556.15,28.22,0.2
 MEC LIII Multipolar Principal,MEC LV-VI Pyramidal-Polymorphic,1.58,6.12,556.15,28.22,0.2
 MEC LIII Multipolar Principal,EC LIII Bipolar Interneuron,1.58,6.12,556.15,28.22,0.2
 MEC LIII Multipolar Principal,MEC LIII Multipolar Interneuron,1.58,6.12,556.15,28.22,0.2
 MEC LIII Multipolar Principal,MEC LIII Superficial Multipolar Interneuron,1.58,6.12,556.15,28.22,0.2
 MEC LIII Multipolar Principal,EC LII-III Superficial Polymorphic Interneuron,1.58,6.12,556.15,28.22,0.2
 MEC LIII Multipolar Principal,EC LIII Pyramidal-Looking Interneuron,1.58,6.12,556.15,28.22,0.2
 MEC LIII Multipolar Principal,MEC LIII Superficial Trilayered Interneuron,1.58,6.12,556.15,28.22,0.2
 EC LIII Small Pyramidal,CA2 Wide-Arbor Basket,1.58,6.12,556.15,28.22,0.2
 EC LIII Small Pyramidal,CA1 Deep Pyramidal,1.58,6.12,556.15,28.22,0.2
 EC LIII Small Pyramidal,CA1 Superficial Pyramidal,1.58,6.12,556.15,28.22,0.2
 EC LIII Small Pyramidal,CA1 Cajal-Retzius,1.58,6.12,556.15,28.22,0.2
 EC LIII Small Pyramidal,CA1 Local-Projecting Cajal-Retzius,1.58,6.12,556.15,28.22,0.2
 EC LIII Small Pyramidal,CA1 Radiatum Giant,1.58,6.12,556.15,28.22,0.2
 EC LIII Small Pyramidal,CA1 Axo-axonic,1.58,6.12,556.15,28.22,0.2
 EC LIII Small Pyramidal,CA1 Horizontal Axo-axonic,1.58,6.12,556.15,28.22,0.2
 EC LIII Small Pyramidal,CA1 Back-Projection,1.58,6.12,556.15,28.22,0.2
 EC LIII Small Pyramidal,CA1 Basket,1.58,6.12,556.15,28.22,0.2
 EC LIII Small Pyramidal,CA1 Horizontal Basket,1.58,6.12,556.15,28.22,0.2
 EC LIII Small Pyramidal,CA1 R-P Basket,1.58,6.12,556.15,28.22,0.2
 EC LIII Small Pyramidal,CA1 Trilayer Basket,1.58,6.12,556.15,28.22,0.2
 EC LIII Small Pyramidal,CA1 Vertical Basket,1.58,6.12,556.15,28.22,0.2
 EC LIII Small Pyramidal,CA1 Basket CCK+,1.58,6.12,556.15,28.22,0.2
 EC LIII Small Pyramidal,CA1 Horizontal Basket CCK+,1.58,6.12,556.15,28.22,0.2
 EC LIII Small Pyramidal,CA1 Trilayer Basket CCK+,1.58,6.12,556.15,28.22,0.2
 EC LIII Small Pyramidal,CA1 Bistratified,1.58,6.12,556.15,28.22,0.2
 EC LIII Small Pyramidal,CA1 RO-receiving CA3-targeting,1.58,6.12,556.15,28.22,0.2
 EC LIII Small Pyramidal,CA1 Hippocampo-subicular Projecting ENK+,1.58,6.12,556.15,28.22,0.2
 EC LIII Small Pyramidal,CA1 Ivy,1.58,6.12,556.15,28.22,0.2
 EC LIII Small Pyramidal,CA1 Interneuron Specific LM-R,1.58,6.12,556.15,28.22,0.2
 EC LIII Small Pyramidal,CA1 Interneuron Specific LMO-O,1.58,6.12,556.15,28.22,0.2
 EC LIII Small Pyramidal,CA1 LMR-LM,1.58,6.12,556.15,28.22,0.2
 EC LIII Small Pyramidal,CA1 Interneuron Specific LMR-O,1.58,6.12,556.15,28.22,0.2
 EC LIII Small Pyramidal,CA1 LMR-R,1.58,6.12,556.15,28.22,0.2
 EC LIII Small Pyramidal,CA1 Interneuron Specific LMR-R,1.58,6.12,556.15,28.22,0.2
 EC LIII Small Pyramidal,CA1 LMR Projecting,1.58,6.12,556.15,28.22,0.2
 EC LIII Small Pyramidal,CA1 Neurogliaform,1.58,6.12,556.15,28.22,0.2
 EC LIII Small Pyramidal,CA1 Neurogliaform Projecting,1.58,6.12,556.15,28.22,0.2
 EC LIII Small Pyramidal,CA1 O-LM,1.58,6.12,556.15,28.22,0.2
 EC LIII Small Pyramidal,CA1 Recurrent O-LM,1.58,6.12,556.15,28.22,0.2
 EC LIII Small Pyramidal,CA1 O-LMR,1.58,6.12,556.15,28.22,0.2
 EC LIII Small Pyramidal,CA1 Recurrent O-LMR,1.58,6.12,556.15,28.22,0.2
 EC LIII Small Pyramidal,CA1 Interneuron Specific O-R,1.58,6.12,556.15,28.22,0.2
 EC LIII Small Pyramidal,CA1 O-RP,1.58,6.12,556.15,28.22,0.2
 EC LIII Small Pyramidal,CA1 Interneuron Specific O-Targeting QuadD,1.58,6.12,556.15,28.22,0.2
 EC LIII Small Pyramidal,CA1 Oriens/Alveus,1.58,6.12,556.15,28.22,0.2
 EC LIII Small Pyramidal,CA1 Oriens-Bistratified,1.58,6.12,556.15,28.22,0.2
 EC LIII Small Pyramidal,CA1 Oriens-QuadA Projecting,1.58,6.12,556.15,28.22,0.2
 EC LIII Small Pyramidal,CA1 OR-LM,1.58,6.12,556.15,28.22,0.2
 EC LIII Small Pyramidal,CA1 O-RPO,1.58,6.12,556.15,28.22,0.2
 EC LIII Small Pyramidal,CA1 Perforant Path-Associated,1.58,6.12,556.15,28.22,0.2
 EC LIII Small Pyramidal,CA1 Perforant Path-Associated QuadD,1.58,6.12,556.15,28.22,0.2
 EC LIII Small Pyramidal,CA1 QuadD-RP,1.58,6.12,556.15,28.22,0.2
 EC LIII Small Pyramidal,CA1 Quadrilaminar,1.58,6.12,556.15,28.22,0.2
 EC LIII Small Pyramidal,CA1 Interneuron Specific R-O,1.58,6.12,556.15,28.22,0.2
 EC LIII Small Pyramidal,CA1 R-Receiving Apical-Targeting,1.58,6.12,556.15,28.22,0.2
 EC LIII Small Pyramidal,CA1 R-RO,1.58,6.12,556.15,28.22,0.2
 EC LIII Small Pyramidal,CA1 R-RP,1.58,6.12,556.15,28.22,0.2
 EC LIII Small Pyramidal,CA1 Radiatum,1.58,6.12,556.15,28.22,0.2
 EC LIII Small Pyramidal,CA1 Interneuron Specific RO-O,1.58,6.12,556.15,28.22,0.2
 EC LIII Small Pyramidal,CA1 Interneuron Specific RO-R,1.58,6.12,556.15,28.22,0.2
 EC LIII Small Pyramidal,CA1 RO-RP,1.58,6.12,556.15,28.22,0.2
 EC LIII Small Pyramidal,CA1 RP-RPO,1.58,6.12,556.15,28.22,0.2
 EC LIII Small Pyramidal,CA1 Schaffer Collateral-Associated,1.58,6.12,556.15,28.22,0.2
 EC LIII Small Pyramidal,CA1 Schaffer Collateral-Correlated,1.58,6.12,556.15,28.22,0.2
 EC LIII Small Pyramidal,CA1 Schaffer Collateral-Receiving R-Targeting,1.58,6.12,556.15,28.22,0.2
 EC LIII Small Pyramidal,CA1 SO-SO,1.58,6.12,556.15,28.22,0.2
 EC LIII Small Pyramidal,CA1 SO-SO Projecting,1.58,6.12,556.15,28.22,0.2
 EC LIII Small Pyramidal,CA1 Trilaminar,1.58,6.12,556.15,28.22,0.2
 EC LIII Small Pyramidal,CA1 Radial Trilaminar,1.58,6.12,556.15,28.22,0.2
 EC LIII Small Pyramidal,Sub CA1-Projecting Pyramidal,1.58,6.12,556.15,28.22,0.2
 EC LIII Small Pyramidal,Sub EC-Projecting Pyramidal,1.58,6.12,556.15,28.22,0.2
 EC LIII Small Pyramidal,Sub Axo-axonic,1.58,6.12,556.15,28.22,0.2
 EC LIII Small Pyramidal,MEC LII-III Pyramidal-Multiform,1.58,6.12,556.15,28.22,0.2
 EC LIII Small Pyramidal,EC LII-III Pyramidal-Tripolar,1.58,6.12,556.15,28.22,0.2
 EC LIII Small Pyramidal,LEC LIII Multipolar Principal,1.58,6.12,556.15,28.22,0.2
 EC LIII Small Pyramidal,MEC LIII Multipolar Principal,1.58,6.12,556.15,28.22,0.2
 EC LIII Small Pyramidal,EC LIII Small Pyramidal,1.58,6.12,556.15,28.22,0.2
 EC LIII Small Pyramidal,LEC LIII Complex Pyramidal,1.58,6.12,556.15,28.22,0.2
 EC LIII Small Pyramidal,MEC LIII Complex Pyramidal,1.58,6.12,556.15,28.22,0.2
 EC LIII Small Pyramidal,MEC LIII Bipolar Complex Pyramidal,1.58,6.12,556.15,28.22,0.2
 EC LIII Small Pyramidal,EC LIII Pyramidal,1.58,6.12,556.15,28.22,0.2
 EC LIII Small Pyramidal,EC LIII Stellate,1.58,6.12,556.15,28.22,0.2
 EC LIII Small Pyramidal,EC LIII-V Bipolar Pyramidal,1.58,6.12,556.15,28.22,0.2
 EC LIII Small Pyramidal,EC LIV-V Pyramidal-Horizontal,1.58,6.12,556.15,28.22,0.2
 EC LIII Small Pyramidal,EC LIV-VI Deep Multipolar Principal,1.58,6.12,556.15,28.22,0.2
 EC LIII Small Pyramidal,MEC LV Multipolar-Pyramidal,1.58,6.12,556.15,28.22,0.2
 EC LIII Small Pyramidal,MEC LV Principal,1.58,6.12,556.15,28.22,0.2
 EC LIII Small Pyramidal,MEC LV Pyramidal,1.58,6.12,556.15,28.22,0.2
 EC LIII Small Pyramidal,EC LV Deep Pyramidal,1.58,6.12,556.15,28.22,0.2
 EC LIII Small Pyramidal,MEC LV Superficial Pyramidal,1.58,6.12,556.15,28.22,0.2
 EC LIII Small Pyramidal,MEC LV-VI Pyramidal-Polymorphic,1.58,6.12,556.15,28.22,0.2
 EC LIII Small Pyramidal,LEC LVI Multipolar-Pyramidal,1.58,6.12,556.15,28.22,0.2
 EC LIII Small Pyramidal,EC LIII Bipolar Interneuron,1.58,6.12,556.15,28.22,0.2
 EC LIII Small Pyramidal,LEC LIII Multipolar Interneuron,1.58,6.12,556.15,28.22,0.2
 EC LIII Small Pyramidal,MEC LIII Multipolar Interneuron,1.58,6.12,556.15,28.22,0.2
 EC LIII Small Pyramidal,MEC LIII Superficial Multipolar Interneuron,1.58,6.12,556.15,28.22,0.2
 EC LIII Small Pyramidal,EC LII-III Superficial Polymorphic Interneuron,1.58,6.12,556.15,28.22,0.2
 EC LIII Small Pyramidal,EC LIII Pyramidal-Looking Interneuron,1.58,6.12,556.15,28.22,0.2
 EC LIII Small Pyramidal,MEC LIII Superficial Trilayered Interneuron,1.58,6.12,556.15,28.22,0.2
 LEC LIII Complex Pyramidal,EC LI-II Multipolar-Pyramidal,1.58,6.12,556.15,28.22,0.2
 LEC LIII Complex Pyramidal,EC LI-II Pyramidal-Fan,1.58,6.12,556.15,28.22,0.2
 LEC LIII Complex Pyramidal,EC LII-III Pyramidal-Tripolar,1.58,6.12,556.15,28.22,0.2
 LEC LIII Complex Pyramidal,LEC LIII Multipolar Principal,1.58,6.12,556.15,28.22,0.2
 LEC LIII Complex Pyramidal,EC LIII Small Pyramidal,1.58,6.12,556.15,28.22,0.2
 LEC LIII Complex Pyramidal,LEC LIII Complex Pyramidal,1.58,6.12,556.15,28.22,0.2
 LEC LIII Complex Pyramidal,EC LIII Pyramidal,1.58,6.12,556.15,28.22,0.2
 LEC LIII Complex Pyramidal,EC LIII Stellate,1.58,6.12,556.15,28.22,0.2
 LEC LIII Complex Pyramidal,EC LIII-V Bipolar Pyramidal,1.58,6.12,556.15,28.22,0.2
 LEC LIII Complex Pyramidal,EC LIV-V Pyramidal-Horizontal,1.58,6.12,556.15,28.22,0.2
 LEC LIII Complex Pyramidal,EC LIV-VI Deep Multipolar Principal,1.58,6.12,556.15,28.22,0.2
 LEC LIII Complex Pyramidal,MEC LV Principal,1.58,6.12,556.15,28.22,0.2
 LEC LIII Complex Pyramidal,EC LV Deep Pyramidal,1.58,6.12,556.15,28.22,0.2
 LEC LIII Complex Pyramidal,LEC LVI Multipolar-Pyramidal,1.58,6.12,556.15,28.22,0.2
 LEC LIII Complex Pyramidal,EC LII Axo-axonic,1.58,6.12,556.15,28.22,0.2
 LEC LIII Complex Pyramidal,EC LII Basket-Neurogliaform,1.58,6.12,556.15,28.22,0.2
 LEC LIII Complex Pyramidal,EC LIII Bipolar Interneuron,1.58,6.12,556.15,28.22,0.2
 LEC LIII Complex Pyramidal,LEC LIII Multipolar Interneuron,1.58,6.12,556.15,28.22,0.2
 LEC LIII Complex Pyramidal,EC LII-III Superficial Polymorphic Interneuron,1.58,6.12,556.15,28.22,0.2
 LEC LIII Complex Pyramidal,EC LIII Pyramidal-Looking Interneuron,1.58,6.12,556.15,28.22,0.2
 MEC LIII Complex Pyramidal,EC LI-II Multipolar-Pyramidal,1.58,6.12,556.15,28.22,0.2
 MEC LIII Complex Pyramidal,EC LI-II Pyramidal-Fan,1.58,6.12,556.15,28.22,0.2
 MEC LIII Complex Pyramidal,MEC LII Oblique Pyramidal,1.58,6.12,556.15,28.22,0.2
 MEC LIII Complex Pyramidal,MEC LII Stellate,1.58,6.12,556.15,28.22,0.2
 MEC LIII Complex Pyramidal,MEC LII-III Pyramidal-Multiform,1.58,6.12,556.15,28.22,0.2
 MEC LIII Complex Pyramidal,EC LII-III Pyramidal-Tripolar,1.58,6.12,556.15,28.22,0.2
 MEC LIII Complex Pyramidal,MEC LIII Multipolar Principal,1.58,6.12,556.15,28.22,0.2
 MEC LIII Complex Pyramidal,EC LIII Small Pyramidal,1.58,6.12,556.15,28.22,0.2
 MEC LIII Complex Pyramidal,MEC LIII Complex Pyramidal,1.58,6.12,556.15,28.22,0.2
 MEC LIII Complex Pyramidal,MEC LIII Bipolar Complex Pyramidal,1.58,6.12,556.15,28.22,0.2
 MEC LIII Complex Pyramidal,EC LIII Pyramidal,1.58,6.12,556.15,28.22,0.2
 MEC LIII Complex Pyramidal,EC LIII Stellate,1.58,6.12,556.15,28.22,0.2
 MEC LIII Complex Pyramidal,EC LIII-V Bipolar Pyramidal,1.58,6.12,556.15,28.22,0.2
 MEC LIII Complex Pyramidal,EC LIV-V Pyramidal-Horizontal,1.58,6.12,556.15,28.22,0.2
 MEC LIII Complex Pyramidal,EC LIV-VI Deep Multipolar Principal,1.58,6.12,556.15,28.22,0.2
 MEC LIII Complex Pyramidal,MEC LV Multipolar-Pyramidal,1.58,6.12,556.15,28.22,0.2
 MEC LIII Complex Pyramidal,MEC LV Principal,1.58,6.12,556.15,28.22,0.2
 MEC LIII Complex Pyramidal,MEC LV Pyramidal,1.58,6.12,556.15,28.22,0.2
 MEC LIII Complex Pyramidal,EC LV Deep Pyramidal,1.58,6.12,556.15,28.22,0.2
 MEC LIII Complex Pyramidal,MEC LV Superficial Pyramidal,1.58,6.12,556.15,28.22,0.2
 MEC LIII Complex Pyramidal,MEC LI-II Polar Interneuron,1.58,6.12,556.15,28.22,0.2
 MEC LIII Complex Pyramidal,EC LII Axo-axonic,1.58,6.12,556.15,28.22,0.2
 MEC LIII Complex Pyramidal,MEC LII Basket,1.58,6.12,556.15,28.22,0.2
 MEC LIII Complex Pyramidal,EC LII Basket-Neurogliaform,1.58,6.12,556.15,28.22,0.2
 MEC LIII Complex Pyramidal,EC LIII Bipolar Interneuron,1.58,6.12,556.15,28.22,0.2
 MEC LIII Complex Pyramidal,MEC LIII Multipolar Interneuron,1.58,6.12,556.15,28.22,0.2
 MEC LIII Complex Pyramidal,MEC LIII Superficial Multipolar Interneuron,1.58,6.12,556.15,28.22,0.2
 MEC LIII Complex Pyramidal,MEC LI Neurogliaform,1.58,6.12,556.15,28.22,0.2
 MEC LIII Complex Pyramidal,EC LII-III Superficial Polymorphic Interneuron,1.58,6.12,556.15,28.22,0.2
 MEC LIII Complex Pyramidal,EC LIII Pyramidal-Looking Interneuron,1.58,6.12,556.15,28.22,0.2
 MEC LIII Complex Pyramidal,MEC LIII Superficial Trilayered Interneuron,1.58,6.12,556.15,28.22,0.2
 MEC LIII Bipolar Complex Pyramidal,EC LI-II Multipolar-Pyramidal,1.58,6.12,556.15,28.22,0.2
 MEC LIII Bipolar Complex Pyramidal,EC LI-II Pyramidal-Fan,1.58,6.12,556.15,28.22,0.2
 MEC LIII Bipolar Complex Pyramidal,MEC LII Oblique Pyramidal,1.58,6.12,556.15,28.22,0.2
 MEC LIII Bipolar Complex Pyramidal,MEC LII Stellate,1.58,6.12,556.15,28.22,0.2
 MEC LIII Bipolar Complex Pyramidal,MEC LII-III Pyramidal-Multiform,1.58,6.12,556.15,28.22,0.2
 MEC LIII Bipolar Complex Pyramidal,EC LII-III Pyramidal-Tripolar,1.58,6.12,556.15,28.22,0.2
 MEC LIII Bipolar Complex Pyramidal,MEC LIII Multipolar Principal,1.58,6.12,556.15,28.22,0.2
 MEC LIII Bipolar Complex Pyramidal,EC LIII Small Pyramidal,1.58,6.12,556.15,28.22,0.2
 MEC LIII Bipolar Complex Pyramidal,MEC LIII Complex Pyramidal,1.58,6.12,556.15,28.22,0.2
 MEC LIII Bipolar Complex Pyramidal,MEC LIII Bipolar Complex Pyramidal,1.58,6.12,556.15,28.22,0.2
 MEC LIII Bipolar Complex Pyramidal,EC LIII Pyramidal,1.58,6.12,556.15,28.22,0.2
 MEC LIII Bipolar Complex Pyramidal,EC LIII Stellate,1.58,6.12,556.15,28.22,0.2
 MEC LIII Bipolar Complex Pyramidal,EC LIII-V Bipolar Pyramidal,1.58,6.12,556.15,28.22,0.2
 MEC LIII Bipolar Complex Pyramidal,EC LIV-V Pyramidal-Horizontal,1.58,6.12,556.15,28.22,0.2
 MEC LIII Bipolar Complex Pyramidal,EC LIV-VI Deep Multipolar Principal,1.58,6.12,556.15,28.22,0.2
 MEC LIII Bipolar Complex Pyramidal,MEC LV Multipolar-Pyramidal,1.58,6.12,556.15,28.22,0.2
 MEC LIII Bipolar Complex Pyramidal,MEC LV Principal,1.58,6.12,556.15,28.22,0.2
 MEC LIII Bipolar Complex Pyramidal,MEC LV Pyramidal,1.58,6.12,556.15,28.22,0.2
 MEC LIII Bipolar Complex Pyramidal,EC LV Deep Pyramidal,1.58,6.12,556.15,28.22,0.2
 MEC LIII Bipolar Complex Pyramidal,MEC LV Superficial Pyramidal,1.58,6.12,556.15,28.22,0.2
 MEC LIII Bipolar Complex Pyramidal,MEC LI-II Polar Interneuron,1.58,6.12,556.15,28.22,0.2
 MEC LIII Bipolar Complex Pyramidal,EC LII Axo-axonic,1.58,6.12,556.15,28.22,0.2
 MEC LIII Bipolar Complex Pyramidal,MEC LII Basket,1.58,6.12,556.15,28.22,0.2
 MEC LIII Bipolar Complex Pyramidal,EC LII Basket-Neurogliaform,1.58,6.12,556.15,28.22,0.2
 MEC LIII Bipolar Complex Pyramidal,EC LIII Bipolar Interneuron,1.58,6.12,556.15,28.22,0.2
 MEC LIII Bipolar Complex Pyramidal,MEC LIII Multipolar Interneuron,1.58,6.12,556.15,28.22,0.2
 MEC LIII Bipolar Complex Pyramidal,MEC LIII Superficial Multipolar Interneuron,1.58,6.12,556.15,28.22,0.2
 MEC LIII Bipolar Complex Pyramidal,MEC LI Neurogliaform,1.58,6.12,556.15,28.22,0.2
 MEC LIII Bipolar Complex Pyramidal,EC LII-III Superficial Polymorphic Interneuron,1.58,6.12,556.15,28.22,0.2
 MEC LIII Bipolar Complex Pyramidal,EC LIII Pyramidal-Looking Interneuron,1.58,6.12,556.15,28.22,0.2
 MEC LIII Bipolar Complex Pyramidal,MEC LIII Superficial Trilayered Interneuron,1.58,6.12,556.15,28.22,0.2
